+7.04000E+2	+3.36334E-1	+1.84546E-1	+2.59224E-1
+7.06000E+2	+3.39355E-1	+1.87567E-1	+2.62857E-1
+7.08000E+2	+3.40851E-1	+1.82916E-1	+2.56889E-1
+7.10000E+2	+3.41217E-1	+1.83588E-1	+2.57174E-1
+7.12000E+2	+3.13354E-1	+1.63100E-1	+2.28407E-1
+7.14000E+2	+2.89368E-1	+1.41465E-1	+1.97700E-1
+7.16000E+2	+2.48367E-1	+1.16030E-1	+1.60825E-1
+7.18000E+2	+2.17606E-1	+9.22397E-2	+1.26876E-1
+7.20000E+2	+1.89392E-1	+7.42189E-2	+1.00374E-1
+7.22000E+2	+1.87088E-1	+7.68752E-2	+1.04380E-1
+7.24000E+2	+1.78589E-1	+6.70462E-2	+8.97348E-2
+7.26000E+2	+1.46255E-1	+4.81306E-2	+6.08684E-2
+7.28000E+2	+1.36093E-1	+4.16959E-2	+5.05004E-2
+7.30000E+2	+1.31485E-1	+3.65621E-2	+4.17514E-2
+7.32000E+2	+1.37421E-1	+4.38264E-2	+5.40340E-2
+7.34000E+2	+1.63300E-1	+6.25242E-2	+8.29257E-2
+7.36000E+2	+1.87363E-1	+7.76715E-2	+1.05477E-1
+7.38000E+2	+2.26761E-1	+9.94838E-2	+1.37249E-1
+7.40000E+2	+2.46063E-1	+1.20224E-1	+1.67047E-1
+7.42000E+2	+2.98080E-1	+1.52613E-1	+2.13541E-1
+7.44000E+2	+3.55804E-1	+1.94360E-1	+2.72728E-1
+7.46000E+2	+4.22470E-1	+2.43546E-1	+3.42739E-1
+7.48000E+2	+4.89502E-1	+2.90747E-1	+4.09553E-1
+7.50000E+2	+5.29007E-1	+3.16516E-1	+4.44883E-1
+7.52000E+2	+5.34027E-1	+3.13413E-1	+4.42135E-1
+7.54000E+2	+5.02869E-1	+3.00008E-1	+4.21279E-1
+7.56000E+2	+4.89578E-1	+2.88117E-1	+4.06319E-1
+7.58000E+2	+4.86832E-1	+2.83238E-1	+3.97723E-1
+7.60000E+2	+4.82071E-1	+2.85921E-1	+4.03202E-1
+7.62000E+2	+4.87091E-1	+2.88301E-1	+4.05890E-1
+7.64000E+2	+4.96246E-1	+2.98933E-1	+4.21675E-1
+7.66000E+2	+5.19928E-1	+3.11270E-1	+4.38652E-1
+7.68000E+2	+5.17853E-1	+3.09236E-1	+4.36157E-1
+7.70000E+2	+4.65073E-1	+2.74493E-1	+3.86298E-1
+7.72000E+2	+3.92975E-1	+2.22770E-1	+3.13535E-1
+7.74000E+2	+3.19321E-1	+1.75568E-1	+2.46328E-1
+7.76000E+2	+2.61063E-1	+1.27531E-1	+1.77417E-1
+7.78000E+2	+2.06726E-1	+8.87669E-2	+1.21761E-1
+7.80000E+2	+1.66519E-1	+5.88092E-2	+7.74093E-2
+7.82000E+2	+1.47507E-1	+4.23156E-2	+5.14976E-2
+7.84000E+2	+1.20865E-1	+2.87255E-2	+2.71795E-2
+7.86000E+2	+9.80225E-2	+2.24504E-2	+9.47727E-3
+7.88000E+2	+9.66949E-2	+2.23585E-2	+9.21583E-3
+7.90000E+2	+1.13144E-1	+2.58585E-2	+2.04727E-2
+7.92000E+2	+1.14761E-1	+2.98059E-2	+2.90211E-2
+7.94000E+2	+1.23383E-1	+3.23630E-2	+3.42278E-2
+7.96000E+2	+1.30417E-1	+3.54767E-2	+3.99088E-2
+7.98000E+2	+1.28235E-1	+3.73753E-2	+4.31796E-2
+8.00000E+2	+1.32065E-1	+3.89287E-2	+4.59722E-2
+8.02000E+2	+1.38306E-1	+4.11876E-2	+4.97044E-2
+8.04000E+2	+1.35071E-1	+4.30738E-2	+5.29252E-2
+8.06000E+2	+1.44516E-1	+4.47328E-2	+5.54670E-2
